left_border_x,left_border_y,right_border_x,right_border_y,pos_x,pos_y
-596.3941054007787,54.779910303157855,-589.0545580294099,48.3588713251618,-594.3562622070312,52.997093200683594
-595.2403375167994,55.82631886834809,-587.8935745460795,49.43002019700818,-593.3363037109375,54.16861343383789
-594.087356329593,56.87265648680621,-586.7310033602066,50.500454684642854,-592.320068359375,55.341800689697266
-592.9481475988351,57.9305213539894,-585.5740818491821,51.576130583588125,-591.3075561523438,56.516788482666016
-591.8053717102734,58.98512155337316,-584.4184855883302,52.6514588201281,-590.2987670898438,57.693328857421875
-590.6856032010022,60.05926784926834,-583.2632463446848,53.72543103553044,-589.2935180664062,58.871337890625
-589.557973954494,61.12627151972004,-582.1277661750714,54.81601589084386,-588.291748046875,60.0509033203125
-588.4724839097722,62.22755112197501,-580.9900852386529,55.90747666070984,-587.2940063476562,61.232139587402344
-587.3927035823846,63.331584096393904,-579.8570607054743,57.00911725192151,-586.301025390625,62.41565704345703
-586.3294484826588,64.44889866202226,-578.7245817519539,58.11013148579258,-585.3126831054688,63.601409912109375
-585.2748292654619,65.57265827658928,-577.581128435919,59.20285457182382,-584.3289794921875,64.78956604003906
-584.2154690808386,66.69120087305451,-576.4573143783995,60.31489958859745,-583.3504028320312,65.98021697998047
-583.1731891689532,67.82249903450452,-575.334432798707,61.430166725313725,-582.3773193359375,67.1734848022461
-582.1381184434923,68.95794741761136,-574.2230747370801,62.55638203899723,-581.4102172851562,68.36923217773438
-581.1010946767291,70.09121024794315,-573.1602008682211,63.71596052608235,-580.4484252929688,69.56722259521484
-580.1135832462602,71.26144804382085,-572.0987991287597,64.87755055616287,-579.4927978515625,70.76698303222656
-579.1163645314757,72.42133103139797,-571.0518190338925,66.0593177459972,-578.5439453125,71.96975708007812
-578.1811199135414,73.62926164642387,-570.066116853341,67.28494284918833,-577.60107421875,73.17578125
-577.2537733045566,74.83985879787556,-569.0797754897557,68.51896107939135,-576.6658325195312,74.38520812988281
-576.34389113244,76.05935908604233,-568.1255211213293,69.79044174460253,-575.7401123046875,75.59880065917969
-575.4841246509865,77.31337581702657,-567.2181086743418,71.09624742936396,-574.823974609375,76.81685638427734
-574.6253621885514,78.56329329356518,-566.317822176304,72.3946538364228,-573.91748046875,78.03766632080078
-573.7920311698881,79.82997704227243,-565.421948453454,73.68884407934401,-573.0187377929688,79.26261138916016
-572.9604193111276,81.09279516676118,-564.5498380503977,75.00994644242871,-572.129638671875,80.491943359375
-572.1232347090696,82.35085638539279,-563.6848167309296,76.31639569434796,-571.2479248046875,81.72490692138672
-571.3064437023172,83.62001186350787,-562.8302102694693,77.62807260840819,-570.3741455078125,82.9609603881836
-570.4776076281755,84.87815327853843,-562.0059352205029,78.95420597211847,-569.5077514648438,84.19996643066406
-569.6783410417988,86.15548743591548,-561.1826416882365,80.26775952218065,-568.6475830078125,85.44114685058594
-568.8715357121247,87.42491438158108,-560.3816771605218,81.58921492346464,-567.7933959960938,86.68383026123047
-568.084765167194,88.70568508020438,-559.5828894966688,82.90632128135218,-566.9447021484375,87.92801666259766
-567.2904137244583,89.9795784580058,-558.7947708688874,84.22100639326067,-566.1007080078125,89.17316436767578
-566.4947080479441,91.25171805907462,-558.0223142860017,85.53352313307605,-565.2601928710938,90.41851806640625
-565.7201401616086,92.53688319259672,-557.2534524271326,86.83744946870911,-564.4223022460938,91.6632308959961
-564.855756926775,93.93974956333678,-556.4163264063712,88.27126390684558,-563.5033569335938,93.03138732910156
-564.0134119585955,95.35489862805295,-555.5822664408469,89.70147633706515,-562.5867919921875,94.3982925415039
-563.1611455230451,96.76188762796914,-554.7523803041245,91.12556245504695,-561.6716918945312,95.76351928710938
-562.3135522257503,98.16997839646743,-553.9276267378854,92.54647376562959,-560.7576293945312,97.12659454345703
-561.4730647874932,99.5808549273742,-553.1069262427143,93.96330026585008,-559.8441162109375,98.48707580566406
-560.6506679656269,101.00384673651202,-552.2924462039324,95.36981086198793,-558.9296264648438,99.84374237060547
-559.8160575955028,102.41863906033616,-551.4849069125482,96.76760862395373,-558.0127563476562,101.1954574584961
-558.9965713499729,103.84345655536116,-550.6836386881107,98.15887483080357,-557.0924072265625,102.54134368896484
-558.1643919112977,105.26039900179526,-549.888692946542,99.54142924401218,-556.1671752929688,103.88021087646484
-557.3341372992193,106.67885031347902,-549.0971459573412,100.91834681581821,-555.236083984375,105.21158599853516
-556.5116481955613,108.10195325799499,-548.3097431875807,102.2947091390033,-554.2988891601562,106.53524017333984
-555.6791733016402,109.51517769469119,-547.518461264694,103.67065724696374,-553.356201171875,107.85151672363281
-554.8447993909748,110.9288516097318,-546.7378081252994,105.04297328316598,-552.406982421875,109.158935546875
-554.0165515819621,112.34656836732225,-545.9607129183463,106.4139912514437,-551.450927734375,110.45716094970703
-553.1785227714389,113.75829624849943,-545.1773317434133,107.77369175775591,-550.4873657226562,111.74540710449219
-552.3415927043208,115.16777981945486,-544.4013486790744,109.14140817707946,-549.5169677734375,113.02398681640625
-551.506607597734,116.57695984775307,-543.6114238963503,110.49856409431929,-548.5399780273438,114.2929916381836
-550.6667226235506,117.97885636974544,-542.8297751212693,111.8656862044979,-547.5570068359375,115.55313873291016
-549.8296232873661,119.38163958765682,-542.0488614067592,113.23182411015424,-546.568359375,116.8039779663086
-548.9835132148621,120.7755809988824,-541.2441399096485,114.5789089514061,-545.5740966796875,118.04576873779297
-548.1355923540684,122.17128209004474,-540.4573051843936,115.93396072343269,-544.5734252929688,119.27761840820312
-547.2843644615773,123.56428134555618,-539.6440040458199,117.26663569302326,-543.5662231445312,120.49956512451172
-546.426948194993,124.95134690943226,-538.8467799741572,118.61235070889208,-542.552734375,121.71149444580078
-545.5724894923316,126.34133256542208,-538.0474761008178,119.95580687159176,-541.5328369140625,122.91339111328125
-544.7027903021946,127.72124829369699,-537.2095922477408,121.26323660638691,-540.5062866210938,124.1044921875
-543.8310632636469,129.10284165461738,-536.3979944833823,122.59068745346056,-539.4725952148438,125.28436279296875
-542.9476520066846,130.4748334055611,-535.541449463915,123.87817268011702,-538.4319458007812,126.45272064208984
-542.0544778216364,131.84483828151699,-534.7123784503121,125.18571137303371,-537.3836669921875,127.60851287841797
-541.1584988643202,133.21157865899477,-533.8785296457662,126.48982803281997,-536.3281860351562,128.75164794921875
-540.2321842585751,134.55117635516964,-532.9791051371618,127.7331096988767,-535.265380859375,129.88226318359375
-539.3068914876724,135.88836809937564,-532.1159983200072,129.01232294257065,-534.1956787109375,131.00094604492188
-538.3732180454771,137.21932276381153,-531.1808910222929,130.22141512835626,-533.1192016601562,132.10733032226562
-537.3898618500193,138.50852969080248,-530.286334177771,131.4663803687423,-532.0355224609375,133.20045471191406
-536.4075455205669,139.80474028017872,-529.3177316638735,132.63503809101732,-530.944091796875,134.27972412109375
-535.4156368534035,141.08672332098246,-528.3898689131768,133.84465098645657,-529.845703125,135.34530639648438
-534.356464900068,142.30159310027614,-527.447480138357,135.03828343710637,-528.739990234375,136.39707946777344
-533.305594578203,143.52081220344232,-526.4133349525503,136.13370081941477,-527.6275024414062,137.43504333496094
-532.2385409408523,144.72908662841522,-525.4367401591678,137.28681572720768,-526.5076293945312,138.4585418701172
-531.1111437414975,145.86861224408915,-524.362254266556,138.32944105275573,-525.3807983398438,139.46725463867188
-529.9944490939736,147.01916208136052,-523.3500775843046,139.43789460742192,-524.246826171875,140.46109008789062
-528.8407980008133,148.12497362038852,-522.32196713184,140.52504271819697,-523.1062622070312,141.4394073486328
-527.5875235613054,149.315750263029,-521.0932581677033,141.5820693907352,-521.85546875,142.48974609375
-526.3172930447295,150.4894646802377,-519.9401400270984,142.72158214759833,-520.5975952148438,143.5224151611328
-525.039015556668,151.6371463332814,-518.6695979222264,143.71354757918803,-519.3330688476562,144.53890991210938
-523.7321181306673,152.72810021836227,-517.4902457087678,144.81681472069266,-518.0621337890625,145.54165649414062
-522.4331208518881,153.824116879422,-516.2870326626252,145.88899712947028,-516.7844848632812,146.53125
-521.1249801466255,154.9063846090586,-514.9622895275573,146.80248300625362,-515.499267578125,147.50860595703125
-519.7756236796519,155.94652609861785,-513.733767474716,147.83893986917545,-514.2058715820312,148.4724578857422
-518.4371304854533,156.9858256349057,-512.4849401761886,148.8497848517194,-512.9050903320312,149.42408752441406
-517.0883275335997,158.00894985889178,-511.1201606678738,149.7016319409278,-511.5962829589844,150.36436462402344
-515.7031929330708,158.99348489297887,-509.851419118825,150.68500935210508,-510.2790222167969,151.29212951660156
-514.3162722262758,159.9819195751337,-508.5564027797681,151.63194886134804,-508.9529724121094,152.20684814453125
-512.9229569785339,160.95510115791458,-507.1626087752199,152.43567968289545,-507.6181335449219,153.10939025878906
-511.49935674647253,161.87713127482274,-505.8494137733504,153.35857109760892,-506.2749938964844,154.00022888183594
-510.07853971973117,162.79532100045063,-504.42629904096896,154.11612342088836,-504.9238586425781,154.88014221191406
-508.6484331594588,163.69665983926285,-503.0952869065958,155.01563527246378,-503.56475830078125,155.74954223632812
-507.21382002793524,164.58035793296267,-501.7423704784741,155.88548645213737,-502.1980285644531,156.60958862304688
-505.7434638013689,165.41212272473078,-500.30258225210935,156.61766632446336,-500.8236389160156,157.4598846435547
-504.2804873218474,166.25478458737663,-498.9358584112486,157.46789672324462,-499.4421081542969,158.30020141601562
-502.8093140929842,167.080967968435,-497.5520692682871,158.29249565144923,-498.0535583496094,159.13082885742188
-501.3128301432553,167.86487208981418,-496.0972176232694,158.99811750421435,-496.6581115722656,159.95166015625
-499.8197425480228,168.6620433152939,-494.7029995217182,159.80521534535794,-495.25567626953125,160.76187133789062
-498.3224847824145,169.44983426375734,-493.2942652678923,160.5882234739944,-493.84649658203125,161.56146240234375
-496.80988864383374,170.20038817345733,-491.8284643210062,161.27098052354867,-492.4310302734375,162.35110473632812
-495.31018303746004,170.95917865678993,-490.4132866846002,162.0458645104212,-491.0099182128906,163.13185119628906
-493.8155153279015,171.71154793142713,-488.9845153247668,162.8001703776447,-489.5835266113281,163.90512084960938
-492.3055759181566,172.4275836620666,-487.505004198759,163.46278263204243,-488.15228271484375,164.67153930664062
-490.8026315435578,173.15681349793766,-486.07058641513913,164.21155866423294,-486.71588134765625,165.431396484375
-489.2816364590285,173.86569591878043,-484.5778350000638,164.84861311873138,-485.274169921875,166.1834716796875
-487.75404502719033,174.5783753212513,-483.13746805167335,165.5842974920296,-483.8264465332031,166.92657470703125
-486.2223674082248,175.28328066499927,-481.68467521970746,166.29733124908051,-482.373046875,167.66050720214844
-484.67953203537274,175.9572953068402,-480.1805897763523,166.91154265617817,-480.91400146484375,168.38616943359375
-483.1374571774211,176.62800148645277,-478.71669744151154,167.60787685391608,-479.4498291015625,169.103759765625
-481.59226072491094,177.2879449630421,-477.24333815130353,168.28945247986158,-477.98016357421875,169.8140411376953
-480.0398031396335,177.93785552740675,-475.7223050848821,168.87300382772588,-476.505126953125,170.51658630371094
-478.46130045165347,178.53171985348013,-474.236138332676,169.5318685146025,-475.02471923828125,171.2115936279297
-477.0178676454078,179.0896958304268,-472.8678886510556,170.1242945868545,-473.6629638671875,171.84193420410156
-475.5600578798292,179.60764965360818,-471.45563588631245,170.62608586407595,-472.2966003417969,172.46633911132812
-474.10176394286,180.1239126422745,-470.07339955661405,171.19476756660436,-470.926025390625,173.0846710205078
-472.64085926012456,180.63222190098057,-468.64867484873764,171.67086951551482,-469.55133056640625,173.69708251953125
-471.1579686477887,181.09984675018592,-467.2532436608945,172.2115087744785,-468.17205810546875,174.30300903320312
-469.67769728816336,181.57161727310842,-465.8171485316042,172.65951299364997,-466.7886657714844,174.9022674560547
-468.19540939083754,182.02959189291778,-464.4062911984822,173.1689237150997,-465.4012451171875,175.49557495117188
-466.7016208937999,182.45182970470216,-462.98668364392097,173.66193587383972,-464.0101318359375,176.08351135253906
-465.21614272036743,182.88095473325072,-461.52645964989495,174.0645734272534,-462.6156311035156,176.6671142578125
-463.7157228640254,183.28791030230155,-460.0921346470618,174.52334912880335,-461.2174377441406,177.24517822265625
-462.21399655238645,183.69468680526592,-458.62086542002066,174.8911035845113,-459.81524658203125,177.81747436523438
-460.71326713948304,184.09722566029885,-457.1689522940781,175.30752330853272,-458.40960693359375,178.38427734375
-459.2019993300422,184.46979626648587,-455.71068626136986,175.7094018247389,-457.0005187988281,178.9458465576172
-457.69418424166156,184.8462794707202,-454.215647608326,176.02114909616066,-455.5879211425781,179.5026397705078
-456.1795581376925,185.20563001616742,-452.73898512352025,176.3787412725795,-454.1717834472656,180.05462646484375
-454.6649690487004,185.5578975596268,-451.2334469350574,176.66677511147572,-452.7524108886719,180.60243225097656
-453.1477248228846,185.90628926581684,-449.7430481501375,176.99429749918286,-451.3291931152344,181.14614868164062
-451.6215679986302,186.23624649935869,-448.2324906022298,177.26496739920037,-449.9023132324219,181.6851806640625
-450.0912031422935,186.56354227961037,-446.7374187076887,177.5685174859747,-448.47125244140625,182.21875
-448.55548153795803,186.88585642773273,-445.2406369837514,177.85444833510323,-447.0358581542969,182.74559020996094
-447.0146706371831,187.19410136158825,-443.73448947409094,178.11342385536156,-445.5956726074219,183.2658233642578
-445.4747468768695,187.49817649776477,-442.2357745895748,178.39678264781466,-444.1514587402344,183.77978515625
-443.93483493097386,187.80115953758946,-440.7272660435707,178.65429412533885,-442.7027893066406,184.2877960205078
-442.3878403917811,188.09079303393173,-439.23072843725834,178.93218723664768,-441.24957275390625,184.7887420654297
-440.8371640676212,188.378613143204,-437.73801614453316,179.20260858723185,-439.79107666015625,185.28134155273438
-439.28856181181044,188.67307826719306,-436.24436513405306,179.45959914017345,-438.3276672363281,185.76486206054688
-437.7369497816913,188.95307513023155,-434.75466276940466,179.72974621347996,-436.85955810546875,186.23956298828125
-436.1885142380961,189.2410697647013,-433.26015800467695,179.98725322161445,-435.38623046875,186.70579528808594
-434.6309390190091,189.5004699166801,-431.77336038896755,180.25642923450033,-433.90826416015625,187.1626739501953
-433.0695577366354,189.7446798897845,-430.2855297058694,180.52215409442175,-432.4252624511719,187.6103515625
-431.53488398451447,190.07316629538363,-428.7941992208253,180.78589347711517,-430.9376525878906,188.04934692382812
-429.9895911111291,190.36241508121242,-427.299707647208,181.05589990711113,-429.4456787109375,188.48057556152344
-428.461547075853,190.7128384468611,-425.80129606538605,181.3241789916618,-427.9491882324219,188.90460205078125
-426.9205992523192,191.02291299847008,-424.3068919728404,181.59658172083667,-426.4486083984375,189.3206787109375
-425.3785672936541,191.33250683001398,-422.81230194088977,181.86745992833005,-424.9437255859375,189.72869873046875
-423.8531222266758,191.70737653964102,-421.31908906327567,182.1435821907883,-423.4347839355469,190.12850952148438
-422.3146769442478,192.0323958807926,-419.8178825388649,182.42176362970866,-421.9221496582031,190.521484375
-420.7959345320639,192.434397724293,-418.30848239145456,182.69956020989216,-420.4061279296875,190.9088592529297
-419.2644853313384,192.78533525817105,-416.78886295897456,182.99282533687523,-418.8871765136719,191.29286193847656
-417.73791651194296,193.15107144946555,-415.2512421528449,183.28651106011444,-417.36614990234375,191.67628479003906
-416.22359832541656,193.5663642696861,-413.70336957429606,183.59178718768456,-415.84326171875,192.06106567382812
-414.69683493679287,193.93507289647656,-412.14569536751486,183.89988071299356,-414.3189392089844,192.44857788085938
-413.1841867244345,194.36501624282667,-410.58464566746517,184.21162224145056,-412.79351806640625,192.83912658691406
-411.65851859758936,194.74765053737653,-409.02434049810813,184.55200926091516,-411.2673034667969,193.2334442138672
-410.1341353064578,195.14206349976504,-407.4593535506441,184.89288062240996,-409.74005126953125,193.63201904296875
-408.6261152924946,195.59744591229781,-405.88226778053377,185.24519693278478,-408.2124938964844,194.03689575195312
-407.1076094841246,196.01181591240206,-404.3059120223837,185.64340103254185,-406.6854553222656,194.44952392578125
-405.60197687599333,196.47928915618914,-402.72334374964885,186.04204101103068,-405.1583251953125,194.87071228027344
-404.08207379992297,196.90666973860263,-401.14530015822595,186.45397311023248,-403.6306457519531,195.2999267578125
-402.5608067915217,197.3339235289289,-399.5844617450796,186.92254367486402,-402.1040954589844,195.736328125
-401.07282863909273,197.87545961200138,-398.0150785387285,187.39387180011,-400.57861328125,196.1813507080078
-399.5715172599085,198.3729310102699,-396.4380320222783,187.88890819693756,-399.05279541015625,196.63739013671875
-398.09296912160335,198.9515067983711,-394.87883722511475,188.44886403196423,-397.5276184082031,197.10414123535156
-396.6040032531148,199.49864032054984,-393.32596221511807,189.01311026911475,-396.0043029785156,197.5803680419922
-395.11313423201364,200.05091275604374,-391.78463225418403,189.59980594207866,-394.4808349609375,198.06556701660156
-393.6531897849925,200.69983630070567,-390.25615997826907,190.24864509766445,-392.9578552246094,198.5605926513672
-392.1885227180824,201.3089319777256,-388.7066493677907,190.91528953261923,-391.4383544921875,199.0696258544922
-390.762147151121,202.02830484055346,-387.16386699238353,191.60486861665044,-389.9215393066406,199.59324645996094
-389.32908165249154,202.72820265136514,-385.6353654719099,192.31544284599335,-388.40753173828125,200.13031005859375
-387.90301012013174,203.45768461583424,-384.14266934482674,193.0885517283912,-386.8952331542969,200.67874145507812
-386.4950696324312,204.2239928582197,-382.6426082843981,193.85762494010785,-385.385986328125,201.2396240234375
-385.07504229030127,204.97188153146928,-381.1630625998595,194.64571757101723,-383.8775939941406,201.81106567382812
-383.6637594612701,205.72995702620216,-379.6987909153182,195.4922916299351,-382.3718566894531,202.39422607421875
-382.272393395863,206.52854660614537,-378.22895454235936,196.33466756352777,-380.86895751953125,202.9903564453125
-380.8826497543929,207.30853537380264,-376.75979752467396,197.21037860266918,-379.36956787109375,203.60252380371094
-379.50816750810355,208.11430653915994,-375.3057077850584,198.11916237092052,-377.8753356933594,204.23077392578125
-378.12885183374505,208.90934451049972,-373.85795148693734,199.02689156130398,-376.3852233886719,204.874755859375
-376.75114157485467,209.7101587862,-372.41547055716467,199.93036665349513,-374.89947509765625,205.53343200683594
-375.3790145670124,210.5320591891558,-370.98148788245527,200.83389951808678,-373.4172058105469,206.20555114746094
-374.0014272552957,211.3428750563233,-369.55087704975585,201.73694310584304,-371.9386291503906,206.89059448242188
-372.6183297279619,212.15278707724462,-368.13599965747994,202.65772131448176,-370.4630432128906,207.58717346191406
-371.2330886223446,212.96536017285638,-366.7255031424789,203.57873834305227,-368.9900817871094,208.2945098876953
-369.86668252305685,213.82458329693162,-365.32199421130434,204.50606272493488,-367.5194396972656,209.01174926757812
-368.49311734962424,214.67345606829136,-363.906176104972,205.40382567169817,-366.0510559082031,209.7383575439453
-367.1278069998141,215.54375403231762,-362.49306775053765,206.30465402835668,-364.5845947265625,210.4739990234375
-365.75606136835876,216.40639567848962,-361.0802076095116,207.20330755394244,-363.1200256347656,211.21810913085938
-364.3795331351493,217.26296947702352,-359.64930865132015,208.06725577399806,-361.65716552734375,211.97059631347656
-363.0144642019317,218.143479785603,-358.21829430711676,208.93321754956733,-360.1961669921875,212.7313995361328
-361.6429185236608,219.0117855379644,-356.7867672732024,209.8016940496007,-358.73712158203125,213.50070190429688
-360.41162581410015,219.83104158418985,-355.4860185160702,210.59550130767806,-357.41229248046875,214.207275390625
-359.17183461027565,220.6417070985975,-354.192985861717,211.40168149316432,-356.0889587402344,214.9203338623047
-357.9398308180061,221.46944960769977,-352.91146837343456,212.23029087054474,-354.7670593261719,215.6397705078125
-356.7038062755308,222.28748098751902,-351.6258821638242,213.05609423239548,-353.4466247558594,216.36610412597656
-355.45839883942233,223.09200431381865,-350.3479483509717,213.89666160884673,-352.12774658203125,217.09909057617188
-354.22357132475446,223.9227113146523,-349.0692852945843,214.73468248450635,-350.8102722167969,217.83816528320312
-352.97038883370925,224.72722069303265,-347.79786231442796,215.58535681469866,-349.4939270019531,218.5829620361328
-351.7456204176199,225.58175702701118,-346.5240321077441,216.43516942380433,-348.17877197265625,219.33375549316406
-350.5124218383174,226.42118363302774,-345.2566188633095,217.29889059973675,-346.8650817871094,220.09063720703125
-349.29041488156054,227.28396917423095,-343.99103864598885,218.16658264659384,-345.552734375,220.85342407226562
-348.0635176379121,228.14307250994142,-342.72554940428086,219.03491311787013,-344.24163818359375,221.62181091308594
-346.83329443764114,229.00534865661322,-341.46542417413184,219.9118763149308,-342.9313659667969,222.395263671875
-345.5982218240767,229.8594646091652,-340.1971800967034,220.7783573392792,-341.62200927734375,223.17401123046875
-344.3682211884492,230.7219270918828,-338.9328900479761,221.65436901959168,-340.3138427734375,223.95816040039062
-343.1315521952072,231.5773658049512,-337.6623448994073,222.52153831151722,-339.0067443847656,224.74757385253906
-341.8985596152539,232.44154888729614,-336.3968794901738,223.39921072949588,-337.70074462890625,225.5421905517578
-340.6649563471106,233.30671541672888,-335.12417998640694,224.2678530170962,-336.3957214355469,226.3421630859375
-339.42201366212646,234.16444482688303,-333.858327430244,225.14862551488275,-335.0915222167969,227.14698791503906
-338.18366669208,235.03196269164786,-332.58445679746984,226.01821426418746,-333.7884521484375,227.95643615722656
-336.9370845608446,235.89208753773352,-331.3082723120217,226.88666307217923,-332.48583984375,228.7706298828125
-335.6964020131602,236.7607806308948,-330.0405987685032,227.77194090796718,-331.18426513671875,229.58958435058594
-334.4485642434746,237.62238627831096,-328.7619499927713,228.64180269832113,-329.88360595703125,230.41317749023438
-333.20294999738746,238.49425281784247,-327.4923698171971,229.52765577345355,-328.5836181640625,231.24110412597656
-331.955389272128,239.36799961341626,-326.21210158350124,230.3989836308105,-327.2841796875,232.0731964111328
-330.69918518110484,240.23503759090832,-324.94025140391915,231.2855491759634,-325.98504638671875,232.9091796875
-329.443964151745,241.1135031454063,-323.6593648568163,232.15954708379695,-324.6858825683594,233.7484893798828
-328.18181618483453,241.98486373373822,-322.37575470081055,233.0320778105325,-323.3867492675781,234.59100341796875
-326.9209068695673,242.86716434596894,-321.10434662125056,233.92518471084816,-322.0872802734375,235.436279296875
-325.65261665681703,243.74334958658673,-319.8192892437844,234.8003277492099,-320.7872314453125,236.28427124023438
-324.39181849931674,244.6257625765298,-318.5446125138661,235.6957282946377,-319.4873046875,237.13543701171875
-323.12992344272453,245.50942915675216,-317.2571583726442,236.57463735286828,-318.1873779296875,237.9898681640625
-321.86315597650173,246.38551271748858,-315.9802834842647,237.4732109551589,-316.88763427734375,238.84780883789062
-320.6001905222375,247.26973255960675,-314.69006646698125,238.35450681223304,-315.5881652832031,239.70925903320312
-319.32955295597134,248.14911957711195,-313.4108555858764,239.25472814551293,-314.2887268066406,240.57395935058594
-318.061324755405,249.03649442005403,-312.11836377052356,240.1376749895246,-312.9892883300781,241.4417724609375
-316.78591795803015,249.91915226438329,-310.82309370886804,241.0188593105523,-311.6897277832031,242.3124237060547
-315.51170328261406,250.81066299828527,-309.54182176892766,241.9233851244796,-310.3897399902344,243.1856689453125
-314.23493158041856,251.7044475946362,-308.24501866234687,242.80716469559096,-309.0892639160156,244.06118774414062
-312.9525216018759,252.59244062921644,-306.96143241169835,243.71369060257183,-307.78826904296875,244.93905639648438
-311.6717271141876,253.48847544676138,-305.66265159429355,244.60011202429203,-306.4866943359375,245.81900024414062
-310.38421766601994,254.37999505762082,-304.3769791281288,245.50862292657223,-305.184326171875,246.70089721679688
-309.0993326852706,255.27887406078472,-303.0758279476473,246.39697373127507,-303.8812561035156,247.58460998535156
-307.8109146992863,256.171549282462,-301.7866533150529,247.3064265785118,-302.5776672363281,248.470458984375
-306.5258658277626,257.0707563681214,-300.4830373900949,248.1979474602294,-301.2735290527344,249.358642578125
-305.24045492063806,257.97082613511833,-299.17589410123634,249.08751114533092,-299.968994140625,250.24923706054688
-303.94999172255655,258.865327019578,-297.8856301018643,250.00481889300826,-298.6641540527344,251.14230346679688
-302.6639698709055,259.76519809655133,-296.5757810367021,250.89698074203397,-297.3592224121094,252.0381622314453
-301.37378334072383,260.6593967333001,-295.2841629310405,251.81905829439134,-296.0542907714844,252.9370574951172
-300.08802878881295,261.55887896380585,-293.9681834071939,252.70900411608585,-294.7497253417969,253.8391876220703
-298.7976172374182,262.4537705230733,-292.66280811680883,253.61754487342478,-293.4454040527344,254.7447509765625
-297.5080695233054,263.3555538689538,-291.35138942760824,254.51997982470573,-292.1412353515625,255.65350341796875
-296.2144223527388,264.25348231437573,-290.03088415131873,255.4124070142428,-290.83734130859375,256.5654602050781
-294.92343735790394,265.1554033554087,-288.74322996325833,256.3554060461728,-289.5337219238281,257.4809875488281
-293.62778772852386,266.0539888582229,-287.46262382319276,257.3113577837838,-288.2303771972656,258.40008544921875
-292.3355925763178,266.9565729594694,-286.1802622530883,258.2667787065441,-286.9281005859375,259.3225402832031
-291.042651451584,267.8603169624489,-284.9190229319641,259.25430540502083,-285.6265563964844,260.2486572265625
-289.74846052036446,268.7583225121404,-283.6207834682234,260.1932819198749,-284.3260498046875,261.1790771484375
-288.45250328850835,269.6637314473462,-282.33889940640637,261.1562669855878,-283.02642822265625,262.1130065917969
-287.14547815219845,270.5705731579549,-281.03791174195413,262.093194541402,-281.7267761230469,263.0493469238281
-285.834817457543,271.4866466322176,-279.7524880479009,263.0532694392539,-280.4261779785156,263.98736572265625
-284.5176283340778,272.4014250021118,-278.45243087185577,263.99516695197264,-279.12445068359375,264.92657470703125
-283.20220542930247,273.3201393539698,-277.16912296426807,264.9630564365091,-277.82171630859375,265.8670349121094
-281.88085652974223,274.2369226380955,-275.86648565148397,265.9061074079582,-276.5178527832031,266.808349609375
-280.56007177241895,275.1599010958022,-274.58126447564973,266.875682439629,-275.2125549316406,267.7503967285156
-279.23349275848545,276.0815647228159,-273.27647272857246,267.8203997457715,-273.90557861328125,268.6928405761719
-277.9088927449577,277.0069660863565,-271.99328676987886,268.79805771724943,-272.5970153808594,269.6358337402344
-276.5828276417605,277.92841694858447,-270.68219811039154,269.74007244338446,-271.2872314453125,270.5796813964844
-275.2585572746517,278.85324205983267,-269.40039596380757,270.7255682845619,-269.9762878417969,271.5245666503906
-273.92978133493466,279.7763427394885,-268.07611686310287,271.6545013403331,-268.6640930175781,272.4703063964844
-272.60154422515177,280.7048591399515,-266.77542533268604,272.6185901041506,-267.3504943847656,273.416748046875
-271.26983164829,281.6311474741684,-265.44450864034525,273.5429762325939,-266.03564453125,274.3637390136719
-269.93766378847346,282.5570569877603,-264.13431122311033,274.49913903795243,-264.719482421875,275.3116455078125
-268.6058006623709,283.4875312207836,-262.8012508196813,275.4258120588973,-263.40203857421875,276.2602233886719
-267.2710409712604,284.41600179354066,-261.48869458569254,276.38336436160415,-262.0833740234375,277.20947265625
-265.9351545476752,285.34876735692274,-260.1552473244027,277.314246879665,-260.76312255859375,278.15924072265625
-264.5992260215956,286.2768449669372,-258.8386004894976,278.27198074508215,-259.4417724609375,279.1101379394531
-263.26706155403696,287.2083262332048,-257.51151142911385,279.21791903320656,-258.1197814941406,280.0623779296875
-261.9307423662102,288.13835075091305,-256.2058895763755,280.19578860809145,-256.7969665527344,281.0158386230469
-260.59111375094494,289.06999471520044,-254.8731119448166,281.13789455046344,-255.47308349609375,281.9701843261719
-259.25179783367736,290.0064126039788,-253.56287191741566,282.1131460660032,-254.14810180664062,282.9251403808594
-257.9102731667546,290.9407609626589,-252.2367194640414,283.06911728540945,-252.8218994140625,283.8810119628906
-256.5699140981306,291.87722398066114,-250.87945293889047,283.98453348202383,-251.4947052001953,284.837890625
-255.22637938922338,292.8111834394894,-249.54059381899455,284.92790487345854,-250.16656494140625,285.7958068847656
-253.8844117022502,293.7492536546426,-248.18354059105118,285.84893096551167,-248.83734130859375,286.7549743652344
-252.54270361716038,294.683238446362,-246.8451263905676,286.7989207653894,-247.50772094726562,287.7158203125
-251.20496788381033,295.6175004858056,-245.50338991624034,287.7480297044766,-246.17803955078125,288.67919921875
-249.86467530920913,296.5490937093412,-244.14405879891706,288.6753383624344,-244.84861755371094,289.64508056640625
-248.52974087591244,297.482054958793,-242.8020601681089,289.6301421524705,-243.51995849609375,290.6142883300781
